ID,CATEGORY
53268,laptop
53269,banana
53270,trombone
53271,laptop
53272,penguin
53273,keyboard
53274,eyeglasses
53275,penguin
53276,trombone
53277,skyscraper
53278,skyscraper
53279,hat
53280,hat
53281,bulldozer
53282,penguin
53283,laptop
53284,penguin
53285,violin
53286,penguin
53287,penguin
53288,nose
53289,bulldozer
53290,nose
53291,penguin
53292,hand
53293,hand
53294,eyeglasses
53295,keyboard
53296,trombone
53297,bulldozer
53298,harp
53299,nose
53300,pig
53301,nose
53302,banana
53303,trombone
53304,bulldozer
53305,hand
53306,skyscraper
53307,hat
53308,skyscraper
53309,bulldozer
53310,eyeglasses
53311,trombone
53312,banana
53313,trombone
53314,skyscraper
53315,eyeglasses
53316,bulldozer
53317,trombone
53318,harp
53319,hand
53320,harp
53321,hand
53322,bulldozer
53323,bulldozer
53324,skyscraper
53325,violin
53326,trombone
53327,bulldozer
53328,nose
53329,penguin
53330,nose
53331,hat
53332,skyscraper
53333,bulldozer
53334,hat
53335,hat
53336,laptop
53337,hand
53338,laptop
53339,keyboard
53340,hat
53341,bulldozer
53342,keyboard
53343,hat
53344,eyeglasses
53345,violin
53346,skyscraper
53347,violin
53348,penguin
53349,nose
53350,penguin
53351,harp
53352,eyeglasses
53353,hand
53354,hat
53355,harp
53356,laptop
53357,penguin
53358,bulldozer
53359,eyeglasses
53360,bulldozer
53361,skyscraper
53362,penguin
53363,hat
53364,pig
53365,violin
53366,keyboard
53367,keyboard
53368,harp
53369,harp
53370,keyboard
53371,bulldozer
53372,hand
53373,banana
53374,nose
53375,keyboard
53376,eyeglasses
53377,nose
53378,violin
53379,bulldozer
53380,penguin
53381,penguin
53382,harp
53383,bulldozer
53384,hat
53385,laptop
53386,bulldozer
53387,nose
53388,bulldozer
53389,keyboard
53390,trombone
53391,hat
53392,nose
53393,hat
53394,penguin
53395,penguin
53396,hand
53397,skyscraper
53398,hat
53399,hat
53400,laptop
53401,trombone
53402,nose
53403,penguin
53404,skyscraper
53405,nose
53406,laptop
53407,eyeglasses
53408,hat
53409,skyscraper
53410,nose
53411,hand
53412,eyeglasses
53413,keyboard
53414,foot
53415,skyscraper
53416,laptop
53417,nose
53418,bulldozer
53419,eyeglasses
53420,bulldozer
53421,trombone
53422,penguin
53423,skyscraper
53424,hat
53425,hat
53426,hand
53427,pig
53428,penguin
53429,bulldozer
53430,laptop
53431,keyboard
53432,trombone
53433,violin
53434,nose
53435,laptop
53436,laptop
53437,eyeglasses
53438,bulldozer
53439,penguin
53440,bulldozer
53441,hand
53442,nose
53443,bulldozer
53444,penguin
53445,bulldozer
53446,hand
53447,penguin
53448,bulldozer
53449,skyscraper
53450,hat
53451,hand
53452,laptop
53453,pig
53454,eyeglasses
53455,keyboard
53456,trombone
53457,trombone
53458,nose
53459,bulldozer
53460,pig
53461,violin
53462,laptop
53463,hat
53464,keyboard
53465,keyboard
53466,hat
53467,pig
53468,skyscraper
53469,pig
53470,bulldozer
53471,bulldozer
53472,harp
53473,nose
53474,nose
53475,bulldozer
53476,skyscraper
53477,bulldozer
53478,bulldozer
53479,penguin
53480,laptop
53481,laptop
53482,trombone
53483,bulldozer
53484,nose
53485,pig
53486,skyscraper
53487,laptop
53488,eyeglasses
53489,hat
53490,nose
53491,skyscraper
53492,penguin
53493,bulldozer
53494,eyeglasses
53495,skyscraper
53496,laptop
53497,nose
53498,hand
53499,penguin
53500,laptop
53501,trombone
53502,pig
53503,banana
53504,skyscraper
53505,laptop
53506,nose
53507,hand
53508,hand
53509,penguin
53510,skyscraper
53511,hat
53512,hat
53513,pig
53514,pig
53515,bulldozer
53516,penguin
53517,eyeglasses
53518,hat
53519,hand
53520,nose
53521,bulldozer
53522,hat
53523,nose
53524,skyscraper
53525,harp
53526,bulldozer
53527,bulldozer
53528,hand
53529,harp
53530,keyboard
53531,eyeglasses
53532,pig
53533,bulldozer
53534,hat
53535,bulldozer
53536,hat
53537,harp
53538,nose
53539,eyeglasses
53540,bulldozer
53541,eyeglasses
53542,harp
53543,bulldozer
53544,skyscraper
53545,penguin
53546,laptop
53547,eyeglasses
53548,hat
53549,nose
53550,trombone
53551,hand
53552,laptop
53553,foot
53554,laptop
53555,harp
53556,penguin
53557,laptop
53558,laptop
53559,bulldozer
53560,pig
53561,banana
53562,penguin
53563,hand
53564,nose
53565,hat
53566,hat
53567,harp
53568,hand
53569,violin
53570,hand
53571,eyeglasses
53572,nose
53573,trombone
53574,skyscraper
53575,bulldozer
53576,hand
53577,eyeglasses
53578,pig
53579,violin
53580,trombone
53581,penguin
53582,bulldozer
53583,bulldozer
53584,nose
53585,banana
53586,penguin
53587,nose
53588,pig
53589,hat
53590,bulldozer
53591,pig
53592,skyscraper
53593,eyeglasses
53594,eyeglasses
53595,hat
53596,nose
53597,pig
53598,laptop
53599,nose
53600,laptop
53601,nose
53602,hat
53603,trombone
53604,hat
53605,eyeglasses
53606,foot
53607,laptop
53608,bulldozer
53609,bulldozer
53610,skyscraper
53611,eyeglasses
53612,hand
53613,hat
53614,eyeglasses
53615,skyscraper
53616,penguin
53617,bulldozer
53618,hat
53619,eyeglasses
53620,keyboard
53621,hand
53622,harp
53623,penguin
53624,penguin
53625,nose
53626,bulldozer
53627,banana
53628,trombone
53629,harp
53630,eyeglasses
53631,laptop
53632,banana
53633,hat
53634,bulldozer
53635,laptop
53636,trombone
53637,bulldozer
53638,skyscraper
53639,skyscraper
53640,hand
53641,banana
53642,bulldozer
53643,harp
53644,hand
53645,keyboard
53646,hand
53647,penguin
53648,eyeglasses
53649,keyboard
53650,keyboard
53651,bulldozer
53652,laptop
53653,eyeglasses
53654,harp
53655,nose
53656,eyeglasses
53657,eyeglasses
53658,hat
53659,hat
53660,trombone
53661,skyscraper
53662,keyboard
53663,nose
53664,skyscraper
53665,skyscraper
53666,bulldozer
53667,nose
53668,trombone
53669,harp
53670,trombone
53671,hat
53672,skyscraper
53673,harp
53674,nose
53675,penguin
53676,hand
53677,hat
53678,laptop
53679,foot
53680,nose
53681,penguin
53682,hat
53683,violin
53684,nose
53685,bulldozer
53686,hat
53687,laptop
53688,bulldozer
53689,eyeglasses
53690,nose
53691,nose
53692,hand
53693,eyeglasses
53694,hat
53695,skyscraper
53696,nose
53697,hat
53698,laptop
53699,nose
53700,hat
53701,bulldozer
53702,pig
53703,hand
53704,skyscraper
53705,hand
53706,laptop
53707,skyscraper
53708,eyeglasses
53709,bulldozer
53710,eyeglasses
53711,harp
53712,eyeglasses
53713,nose
53714,nose
53715,trombone
53716,skyscraper
53717,hand
53718,penguin
53719,penguin
53720,trombone
53721,skyscraper
53722,skyscraper
53723,penguin
53724,bulldozer
53725,nose
53726,harp
53727,hand
53728,foot
53729,hat
53730,eyeglasses
53731,nose
53732,nose
53733,nose
53734,trombone
53735,skyscraper
53736,keyboard
53737,hand
53738,penguin
53739,hand
53740,hand
53741,bulldozer
53742,hand
53743,penguin
53744,penguin
53745,trombone
53746,hat
53747,bulldozer
53748,nose
53749,skyscraper
53750,hat
53751,nose
53752,harp
53753,penguin
53754,keyboard
53755,nose
53756,trombone
53757,keyboard
53758,hand
53759,keyboard
53760,nose
53761,hat
53762,laptop
53763,penguin
53764,pig
53765,trombone
53766,laptop
53767,eyeglasses
53768,laptop
53769,hand
53770,bulldozer
53771,eyeglasses
53772,bulldozer
53773,laptop
53774,laptop
53775,foot
53776,nose
53777,harp
53778,hand
53779,trombone
53780,trombone
53781,hat
53782,laptop
53783,hand
53784,nose
53785,eyeglasses
53786,hat
53787,violin
53788,laptop
53789,hand
53790,laptop
53791,bulldozer
53792,harp
53793,keyboard
53794,bulldozer
53795,pig
53796,skyscraper
53797,hat
53798,bulldozer
53799,nose
53800,skyscraper
53801,hat
53802,hand
53803,hat
53804,eyeglasses
53805,laptop
53806,bulldozer
53807,skyscraper
53808,laptop
53809,trombone
53810,hand
53811,hat
53812,trombone
53813,hat
53814,eyeglasses
53815,bulldozer
53816,banana
53817,nose
53818,harp
53819,laptop
53820,eyeglasses
53821,nose
53822,harp
53823,keyboard
53824,skyscraper
53825,penguin
53826,nose
53827,bulldozer
53828,banana
53829,hand
53830,penguin
53831,hand
53832,hat
53833,hat
53834,bulldozer
53835,hand
53836,laptop
53837,hat
53838,hat
53839,skyscraper
53840,skyscraper
53841,hat
53842,keyboard
53843,hand
53844,eyeglasses
53845,trombone
53846,hat
53847,keyboard
53848,pig
53849,nose
53850,skyscraper
53851,nose
53852,bulldozer
53853,eyeglasses
53854,nose
53855,bulldozer
53856,hat
53857,hat
53858,harp
53859,bulldozer
53860,eyeglasses
53861,harp
53862,trombone
53863,banana
53864,skyscraper
53865,hand
53866,bulldozer
53867,harp
53868,trombone
53869,laptop
53870,keyboard
53871,keyboard
53872,hat
53873,harp
53874,pig
53875,skyscraper
53876,penguin
53877,hand
53878,pig
53879,bulldozer
53880,hat
53881,pig
53882,nose
53883,eyeglasses
53884,penguin
53885,nose
53886,laptop
53887,hat
53888,hat
53889,nose
53890,hat
53891,bulldozer
53892,skyscraper
53893,harp
53894,bulldozer
53895,hand
53896,hat
53897,penguin
53898,nose
53899,skyscraper
53900,hand
53901,hat
53902,hand
53903,hat
53904,trombone
53905,nose
53906,hat
53907,trombone
53908,eyeglasses
53909,eyeglasses
53910,violin
53911,keyboard
53912,keyboard
53913,keyboard
53914,bulldozer
53915,nose
53916,harp
53917,nose
53918,penguin
53919,pig
53920,pig
53921,harp
53922,laptop
53923,bulldozer
53924,keyboard
53925,hat
53926,trombone
53927,bulldozer
53928,keyboard
53929,skyscraper
53930,laptop
53931,bulldozer
53932,skyscraper
53933,eyeglasses
53934,hat
53935,harp
53936,hat
53937,nose
53938,keyboard
53939,hand
53940,penguin
53941,nose
53942,eyeglasses
53943,pig
53944,bulldozer
53945,skyscraper
53946,hand
53947,nose
53948,penguin
53949,hat
53950,laptop
53951,laptop
53952,violin
53953,eyeglasses
53954,pig
53955,nose
53956,hat
53957,hat
53958,keyboard
53959,bulldozer
53960,bulldozer
53961,hat
53962,foot
53963,harp
53964,keyboard
53965,skyscraper
53966,penguin
53967,laptop
53968,bulldozer
53969,bulldozer
53970,penguin
53971,eyeglasses
53972,skyscraper
53973,harp
53974,hand
53975,skyscraper
53976,skyscraper
53977,trombone
53978,eyeglasses
53979,harp
53980,skyscraper
53981,harp
53982,hand
53983,banana
53984,trombone
53985,hat
53986,nose
53987,hand
53988,bulldozer
53989,penguin
53990,hat
53991,laptop
53992,skyscraper
53993,penguin
53994,keyboard
53995,nose
53996,banana
53997,bulldozer
53998,hat
53999,hat
54000,violin
54001,penguin
54002,penguin
54003,nose
54004,eyeglasses
54005,penguin
54006,penguin
54007,keyboard
54008,keyboard
54009,penguin
54010,bulldozer
54011,penguin
54012,hat
54013,skyscraper
54014,trombone
54015,penguin
54016,hat
54017,nose
54018,hand
54019,hat
54020,harp
54021,pig
54022,nose
54023,trombone
54024,skyscraper
54025,skyscraper
54026,bulldozer
54027,eyeglasses
54028,skyscraper
54029,penguin
54030,nose
54031,eyeglasses
54032,keyboard
54033,skyscraper
54034,eyeglasses
54035,eyeglasses
54036,violin
54037,bulldozer
54038,penguin
54039,penguin
54040,skyscraper
54041,bulldozer
54042,nose
54043,skyscraper
54044,nose
54045,bulldozer
54046,hat
54047,hat
54048,bulldozer
54049,pig
54050,skyscraper
54051,keyboard
54052,hat
54053,laptop
54054,hand
54055,pig
54056,eyeglasses
54057,keyboard
54058,keyboard
54059,eyeglasses
54060,nose
54061,hand
54062,skyscraper
54063,bulldozer
54064,skyscraper
54065,harp
54066,hat
54067,nose
54068,skyscraper
54069,bulldozer
54070,laptop
54071,penguin
54072,hand
54073,hand
54074,nose
54075,banana
54076,hand
54077,violin
54078,hat
54079,trombone
54080,keyboard
54081,harp
54082,eyeglasses
54083,laptop
54084,keyboard
54085,eyeglasses
54086,hand
54087,bulldozer
54088,laptop
54089,keyboard
54090,penguin
54091,bulldozer
54092,laptop
54093,bulldozer
54094,foot
54095,penguin
54096,banana
54097,skyscraper
54098,eyeglasses
54099,hand
54100,eyeglasses
54101,penguin
54102,hand
54103,penguin
54104,hand
54105,skyscraper
54106,hand
54107,hat
54108,skyscraper
54109,harp
54110,keyboard
54111,eyeglasses
54112,harp
54113,laptop
54114,skyscraper
54115,violin
54116,nose
54117,harp
54118,pig
54119,skyscraper
54120,hand
54121,nose
54122,keyboard
54123,foot
54124,bulldozer
54125,harp
54126,harp
54127,skyscraper
54128,laptop
54129,laptop
54130,penguin
54131,nose
54132,pig
54133,penguin
54134,skyscraper
54135,harp
54136,hat
54137,eyeglasses
54138,skyscraper
54139,harp
54140,trombone
54141,penguin
54142,trombone
54143,hat
54144,skyscraper
54145,hat
54146,keyboard
54147,trombone
54148,hand
54149,hand
54150,skyscraper
54151,bulldozer
54152,laptop
54153,laptop
54154,hand
54155,nose
54156,penguin
54157,penguin
54158,keyboard
54159,bulldozer
54160,banana
54161,bulldozer
54162,hat
54163,bulldozer
54164,banana
54165,banana
54166,skyscraper
54167,skyscraper
54168,nose
54169,harp
54170,nose
54171,keyboard
54172,nose
54173,skyscraper
54174,penguin
54175,hand
54176,harp
54177,trombone
54178,bulldozer
54179,hand
54180,nose
54181,violin
54182,laptop
54183,hand
54184,hat
54185,harp
54186,bulldozer
54187,nose
54188,hat
54189,trombone
54190,eyeglasses
54191,pig
54192,hand
54193,bulldozer
54194,bulldozer
54195,laptop
54196,hat
54197,eyeglasses
54198,penguin
54199,eyeglasses
54200,laptop
54201,penguin
54202,nose
54203,keyboard
54204,nose
54205,hand
54206,nose
54207,hand
54208,bulldozer
54209,bulldozer
54210,bulldozer
54211,hat
54212,penguin
54213,penguin
54214,penguin
54215,penguin
54216,hat
54217,laptop
54218,hat
54219,hand
54220,nose
54221,bulldozer
54222,banana
54223,hat
54224,bulldozer
54225,harp
54226,hat
54227,penguin
54228,penguin
54229,laptop
54230,penguin
54231,harp
54232,trombone
54233,violin
54234,hat
54235,trombone
54236,hand
54237,nose
54238,penguin
54239,nose
54240,skyscraper
54241,penguin
54242,hat
54243,trombone
54244,keyboard
54245,keyboard
54246,trombone
54247,laptop
54248,keyboard
54249,eyeglasses
54250,hand
54251,penguin
54252,penguin
54253,hand
54254,violin
54255,eyeglasses
54256,eyeglasses
54257,bulldozer
54258,harp
54259,hat
54260,laptop
54261,skyscraper
54262,keyboard
54263,hand
54264,hat
54265,laptop
54266,laptop
54267,hat
54268,hand
54269,laptop
54270,laptop
54271,nose
54272,eyeglasses
54273,violin
54274,banana
54275,penguin
54276,harp
54277,hat
54278,penguin
54279,bulldozer
54280,skyscraper
54281,hand
54282,nose
54283,banana
54284,eyeglasses
54285,violin
54286,hand
54287,harp
54288,laptop
54289,trombone
54290,nose
54291,nose
54292,trombone
54293,laptop
54294,pig
54295,keyboard
54296,keyboard
54297,nose
54298,hand
54299,hand
54300,eyeglasses
54301,skyscraper
54302,penguin
54303,trombone
54304,pig
54305,penguin
54306,penguin
54307,bulldozer
54308,eyeglasses
54309,trombone
54310,hat
54311,hand
54312,bulldozer
54313,eyeglasses
54314,bulldozer
54315,bulldozer
54316,laptop
54317,hand
54318,laptop
54319,laptop
54320,eyeglasses
54321,laptop
54322,skyscraper
54323,skyscraper
54324,hand
54325,eyeglasses
54326,harp
54327,bulldozer
54328,laptop
54329,hat
54330,laptop
54331,laptop
54332,penguin
54333,harp
54334,penguin
54335,eyeglasses
54336,violin
54337,bulldozer
54338,harp
54339,eyeglasses
54340,pig
54341,penguin
54342,banana
54343,hat
54344,bulldozer
54345,nose
54346,nose
54347,hand
54348,laptop
54349,keyboard
54350,nose
54351,skyscraper
54352,nose
54353,harp
54354,trombone
54355,nose
54356,laptop
54357,violin
54358,bulldozer
54359,laptop
54360,skyscraper
54361,bulldozer
54362,harp
54363,harp
54364,eyeglasses
54365,skyscraper
54366,skyscraper
54367,skyscraper
54368,nose
54369,eyeglasses
54370,penguin
54371,banana
54372,hat
54373,violin
54374,laptop
54375,laptop
54376,harp
54377,keyboard
54378,pig
54379,laptop
54380,hand
54381,trombone
54382,eyeglasses
54383,keyboard
54384,trombone
54385,eyeglasses
54386,hat
54387,nose
54388,hat
54389,hand
54390,nose
54391,harp
54392,hat
54393,skyscraper
54394,penguin
54395,skyscraper
54396,bulldozer
54397,hat
54398,penguin
54399,trombone
54400,nose
54401,keyboard
54402,penguin
54403,pig
54404,hat
54405,bulldozer
54406,violin
54407,skyscraper
54408,nose
54409,hand
54410,foot
54411,pig
54412,violin
54413,penguin
54414,keyboard
54415,skyscraper
54416,laptop
54417,pig
54418,skyscraper
54419,bulldozer
54420,nose
54421,laptop
54422,skyscraper
54423,eyeglasses
54424,trombone
54425,eyeglasses
54426,violin
54427,hand
54428,nose
54429,nose
54430,hat
54431,bulldozer
54432,trombone
54433,nose
54434,trombone
54435,nose
54436,hand
54437,hat
54438,skyscraper
54439,bulldozer
54440,bulldozer
54441,penguin
54442,laptop
54443,hand
54444,pig
54445,hat
54446,bulldozer
54447,pig
54448,laptop
54449,penguin
54450,bulldozer
54451,violin
54452,skyscraper
54453,bulldozer
54454,nose
54455,eyeglasses
54456,hat
54457,eyeglasses
54458,trombone
54459,bulldozer
54460,bulldozer
54461,hat
54462,hand
54463,penguin
54464,harp
54465,pig
54466,pig
54467,skyscraper
54468,hat
54469,bulldozer
54470,skyscraper
54471,bulldozer
54472,penguin
54473,bulldozer
54474,hand
54475,penguin
54476,hat
54477,hat
54478,nose
54479,nose
54480,banana
54481,penguin
54482,bulldozer
54483,bulldozer
54484,keyboard
54485,bulldozer
54486,hat
54487,skyscraper
54488,hat
54489,hat
54490,hand
54491,eyeglasses
54492,penguin
54493,eyeglasses
54494,harp
54495,harp
54496,penguin
54497,hat
54498,skyscraper
54499,laptop
54500,violin
54501,violin
54502,harp
54503,harp
54504,harp
54505,trombone
54506,hand
54507,skyscraper
54508,bulldozer
54509,trombone
54510,nose
54511,trombone
54512,keyboard
54513,banana
54514,harp
54515,bulldozer
54516,bulldozer
54517,keyboard
54518,bulldozer
54519,laptop
54520,keyboard
54521,penguin
54522,harp
54523,bulldozer
54524,harp
54525,penguin
54526,hand
54527,trombone
54528,nose
54529,keyboard
54530,laptop
54531,violin
54532,penguin
54533,nose
54534,eyeglasses
54535,trombone
54536,hand
54537,hand
54538,skyscraper
54539,hat
54540,skyscraper
54541,laptop
54542,eyeglasses
54543,nose
54544,skyscraper
54545,nose
54546,banana
54547,bulldozer
54548,skyscraper
54549,eyeglasses
54550,skyscraper
54551,penguin
54552,skyscraper
54553,laptop
54554,bulldozer
54555,keyboard
54556,trombone
54557,pig
54558,laptop
54559,eyeglasses
54560,bulldozer
54561,trombone
54562,trombone
54563,skyscraper
54564,hat
54565,laptop
54566,keyboard
54567,hand
54568,eyeglasses
54569,bulldozer
54570,nose
54571,laptop
54572,eyeglasses
54573,hat
54574,trombone
54575,laptop
54576,trombone
54577,nose
54578,eyeglasses
54579,bulldozer
54580,laptop
54581,hand
54582,nose
54583,penguin
54584,hat
54585,bulldozer
54586,skyscraper
54587,hand
54588,hat
54589,nose
54590,keyboard
54591,laptop
54592,eyeglasses
54593,bulldozer
54594,bulldozer
54595,bulldozer
54596,nose
54597,laptop
54598,harp
54599,harp
54600,pig
54601,trombone
54602,harp
54603,trombone
54604,skyscraper
54605,hand
54606,pig
54607,violin
54608,eyeglasses
54609,nose
54610,keyboard
54611,penguin
54612,bulldozer
54613,bulldozer
54614,hat
54615,keyboard
54616,hat
54617,laptop
54618,harp
54619,penguin
54620,trombone
54621,bulldozer
54622,harp
54623,banana
54624,eyeglasses
54625,bulldozer
54626,keyboard
54627,harp
54628,hat
54629,laptop
54630,bulldozer
54631,keyboard
54632,bulldozer
54633,hat
54634,bulldozer
54635,laptop
54636,nose
54637,hand
54638,eyeglasses
54639,skyscraper
54640,skyscraper
54641,hat
54642,skyscraper
54643,nose
54644,pig
54645,violin
54646,skyscraper
54647,hat
54648,laptop
54649,bulldozer
54650,laptop
54651,hat
54652,laptop
54653,harp
54654,keyboard
54655,harp
54656,skyscraper
54657,laptop
54658,bulldozer
54659,bulldozer
54660,penguin
54661,pig
54662,pig
54663,laptop
54664,hand
54665,harp
54666,trombone
54667,nose
54668,eyeglasses
54669,nose
54670,hand
54671,trombone
54672,hat
54673,harp
54674,nose
54675,bulldozer
54676,laptop
54677,penguin
54678,eyeglasses
54679,harp
54680,skyscraper
54681,nose
54682,eyeglasses
54683,harp
54684,hat
54685,hand
54686,keyboard
54687,skyscraper
54688,eyeglasses
54689,skyscraper
54690,trombone
54691,penguin
54692,hat
54693,bulldozer
54694,pig
54695,laptop
54696,penguin
54697,hat
54698,hat
54699,skyscraper
54700,eyeglasses
54701,nose
54702,foot
54703,hat
54704,eyeglasses
54705,skyscraper
54706,hat
54707,trombone
54708,hand
54709,nose
54710,penguin
54711,hat
54712,laptop
54713,hand
54714,pig
54715,harp
54716,harp
54717,laptop
54718,keyboard
54719,keyboard
54720,laptop
54721,bulldozer
54722,skyscraper
54723,trombone
54724,bulldozer
54725,eyeglasses
54726,trombone
54727,laptop
54728,laptop
54729,pig
54730,pig
54731,keyboard
54732,penguin
54733,skyscraper
54734,nose
54735,hat
54736,penguin
54737,bulldozer
54738,hand
54739,bulldozer
54740,keyboard
54741,keyboard
54742,hat
54743,bulldozer
54744,nose
54745,laptop
54746,bulldozer
54747,bulldozer
54748,harp
54749,nose
54750,trombone
54751,bulldozer
54752,hat
54753,harp
54754,banana
54755,eyeglasses
54756,hand
54757,laptop
54758,trombone
54759,nose
54760,hat
54761,violin
54762,harp
54763,harp
54764,bulldozer
54765,keyboard
54766,hand
54767,skyscraper
54768,hand
54769,banana
54770,banana
54771,skyscraper
54772,banana
54773,hand
54774,hat
54775,bulldozer
54776,harp
54777,harp
54778,pig
54779,bulldozer
54780,bulldozer
54781,hand
54782,bulldozer
54783,nose
54784,harp
54785,violin
54786,bulldozer
54787,eyeglasses
54788,penguin
54789,harp
54790,penguin
54791,penguin
54792,eyeglasses
54793,skyscraper
54794,hat
54795,hat
54796,keyboard
54797,skyscraper
54798,laptop
54799,hand
54800,skyscraper
54801,pig
54802,penguin
54803,keyboard
54804,hand
54805,laptop
54806,penguin
54807,penguin
54808,nose
54809,laptop
54810,pig
54811,skyscraper
54812,hand
54813,harp
54814,trombone
54815,skyscraper
54816,laptop
54817,keyboard
54818,hand
54819,hand
54820,bulldozer
54821,hat
54822,harp
54823,bulldozer
54824,hand
54825,hand
54826,hand
54827,penguin
54828,hat
54829,hat
54830,laptop
54831,skyscraper
54832,hat
54833,hand
54834,bulldozer
54835,hat
54836,skyscraper
54837,hat
54838,skyscraper
54839,hat
54840,trombone
54841,eyeglasses
54842,bulldozer
54843,bulldozer
54844,nose
54845,bulldozer
54846,laptop
54847,hat
54848,bulldozer
54849,nose
54850,hat
54851,keyboard
54852,hat
54853,penguin
54854,bulldozer
54855,keyboard
54856,harp
54857,harp
54858,harp
54859,penguin
54860,bulldozer
54861,penguin
54862,harp
54863,bulldozer
54864,bulldozer
54865,eyeglasses
54866,skyscraper
54867,violin
54868,hand
54869,violin
54870,hat
54871,nose
54872,bulldozer
54873,eyeglasses
54874,trombone
54875,nose
54876,pig
54877,skyscraper
54878,hat
54879,hat
54880,pig
54881,eyeglasses
54882,penguin
54883,penguin
54884,trombone
54885,pig
54886,skyscraper
54887,trombone
54888,hand
54889,bulldozer
54890,keyboard
54891,harp
54892,hand
54893,hat
54894,nose
54895,skyscraper
54896,nose
54897,pig
54898,penguin
54899,harp
54900,hand
54901,penguin
54902,trombone
54903,bulldozer
54904,keyboard
54905,nose
54906,keyboard
54907,hat
54908,hat
54909,penguin
54910,keyboard
54911,banana
54912,hat
54913,harp
54914,skyscraper
54915,violin
54916,trombone
54917,nose
54918,banana
54919,banana
54920,skyscraper
54921,hat
54922,keyboard
54923,hat
54924,nose
54925,bulldozer
54926,pig
54927,keyboard
54928,harp
54929,pig
54930,bulldozer
54931,nose
54932,penguin
54933,laptop
54934,nose
54935,hand
54936,violin
54937,keyboard
54938,bulldozer
54939,hat
54940,nose
54941,harp
54942,nose
54943,eyeglasses
54944,penguin
54945,hand
54946,foot
54947,bulldozer
54948,nose
54949,violin
54950,bulldozer
54951,violin
54952,hat
54953,bulldozer
54954,bulldozer
54955,bulldozer
54956,violin
54957,nose
54958,nose
54959,pig
54960,eyeglasses
54961,trombone
54962,nose
54963,hat
54964,bulldozer
54965,banana
54966,skyscraper
54967,hand
54968,penguin
54969,laptop
54970,hand
54971,eyeglasses
54972,hand
54973,harp
54974,eyeglasses
54975,nose
54976,skyscraper
54977,skyscraper
54978,eyeglasses
54979,violin
54980,bulldozer
54981,eyeglasses
54982,nose
54983,hat
54984,hand
54985,violin
54986,laptop
54987,hat
54988,bulldozer
54989,skyscraper
54990,trombone
54991,trombone
54992,hat
54993,penguin
54994,hat
54995,nose
54996,bulldozer
54997,skyscraper
54998,laptop
54999,nose
55000,banana
55001,violin
55002,laptop
55003,violin
55004,eyeglasses
55005,trombone
55006,harp
55007,harp
55008,nose
55009,bulldozer
55010,violin
55011,bulldozer
55012,pig
55013,hand
55014,nose
55015,nose
55016,bulldozer
55017,bulldozer
55018,keyboard
55019,bulldozer
55020,laptop
55021,bulldozer
55022,hat
55023,hat
55024,skyscraper
55025,skyscraper
55026,eyeglasses
55027,keyboard
55028,laptop
55029,skyscraper
55030,trombone
55031,laptop
55032,keyboard
55033,laptop
55034,laptop
55035,nose
55036,skyscraper
55037,penguin
55038,bulldozer
55039,pig
55040,harp
55041,penguin
55042,hat
55043,laptop
55044,trombone
55045,skyscraper
55046,harp
55047,violin
55048,hat
55049,hand
55050,skyscraper
55051,hand
55052,eyeglasses
55053,skyscraper
55054,nose
55055,pig
55056,keyboard
55057,eyeglasses
55058,pig
55059,nose
55060,nose
55061,keyboard
55062,harp
55063,hand
55064,bulldozer
55065,pig
55066,trombone
55067,bulldozer
55068,hat
55069,penguin
55070,skyscraper
55071,harp
55072,laptop
55073,harp
55074,skyscraper
55075,penguin
55076,laptop
55077,nose
55078,bulldozer
55079,hand
55080,eyeglasses
55081,trombone
55082,bulldozer
55083,hat
55084,nose
55085,bulldozer
55086,laptop
55087,penguin
55088,foot
55089,trombone
55090,skyscraper
55091,bulldozer
55092,penguin
55093,hat
55094,harp
55095,skyscraper
55096,hat
55097,hat
55098,laptop
55099,laptop
55100,laptop
55101,trombone
55102,laptop
55103,penguin
55104,pig
55105,bulldozer
55106,hand
55107,pig
55108,skyscraper
55109,keyboard
55110,penguin
55111,laptop
55112,skyscraper
55113,harp
55114,penguin
55115,hat
55116,nose
55117,bulldozer
55118,penguin
55119,hand
55120,laptop
55121,keyboard
55122,penguin
55123,hat
55124,eyeglasses
55125,penguin
55126,keyboard
55127,skyscraper
55128,harp
55129,skyscraper
55130,hat
55131,keyboard
55132,nose
55133,nose
55134,pig
55135,nose
55136,bulldozer
55137,bulldozer
55138,laptop
55139,hat
55140,trombone
55141,harp
55142,trombone
55143,hat
55144,nose
55145,pig
55146,hat
55147,trombone
55148,bulldozer
55149,hat
55150,skyscraper
55151,hat
55152,eyeglasses
55153,harp
55154,bulldozer
55155,skyscraper
55156,harp
55157,hat
55158,hat
55159,nose
55160,banana
55161,laptop
55162,eyeglasses
55163,hand
55164,pig
55165,keyboard
55166,hat
55167,nose
55168,laptop
55169,skyscraper
55170,nose
55171,bulldozer
55172,hat
55173,bulldozer
55174,harp
55175,nose
55176,nose
55177,skyscraper
55178,skyscraper
55179,penguin
55180,hand
55181,laptop
55182,laptop
55183,bulldozer
55184,hat
55185,trombone
55186,hat
55187,nose
55188,hat
55189,keyboard
55190,eyeglasses
55191,skyscraper
55192,trombone
55193,keyboard
55194,keyboard
55195,hat
55196,skyscraper
55197,skyscraper
55198,laptop
